ID_STAI,multiple,STAI_Q21,STAI_Q22,STAI_Q23,STAI_Q24,STAI_Q25,STAI_Q26,STAI_Q27,STAI_Q28,STAI_Q29,STAI_Q30,STAI_Q31,STAI_Q32,STAI_Q33,STAI_Q34,STAI_Q35,STAI_Q36,STAI_Q37,STAI_Q38,STAI_Q39,STAI_Q40,STAItotal,ID_EPQ,Q52,EPQ_Q1,EPQ_Q2,EPQ_Q3,EPQ_Q4,EPQ_Q5,EPQ_Q6,EPQ_Q7,EPQ_Q8,EPQ_Q9,EPQ_Q10,EPQ_Q11,EPQ_Q12,EPQ_Q13,EPQ_Q14,EPQ_Q15,EPQ_Q16,EPQ_Q17,EPQ_Q18,EPQ_Q19,EPQ_Q20,EPQ_Q21,EPQ_Q22,EPQ_Q23,EPQ_Q24,EPQ_Q25,EPQ_Q26,EPQ_Q27,EPQ_Q28,EPQ_Q29,EPQ_Q30,EPQ_Q31,EPQ_Q32,EPQ_Q33,EPQ_Q34,EPQ_Q35,EPQ_Q36,EPQ_Q37,EPQ_Q38,EPQ_Q39,EPQ_Q40,EPQ_Q41,EPQ_Q42,EPQ_Q43,EPQ_Q44,EPQ_Q45,EPQ_Q46,EPQ_Q47,EPQ_Q48,E,L,ID_PSWQ,Q76,ASI_Q77,ASI_Q78,ASI_Q79,ASI_Q80,ASI_Q81,ASI_Q82,ASI_Q83,ASI_Q84,ASI_Q85,ASI_Q86,ASI_Q87,ASI_Q88,ASI_Q89,ASI_Q90,ASI_Q91,ASI_Q92,Q134,PWSQ_Q135,PWSQ_Q136,PWSQ_Q137,PWSQ_Q138,PWSQ_Q139,PWSQ_Q140,PWSQ_Q141,PWSQ_Q142,PWSQ_Q143,PWSQ_Q144,PWSQ_Q145,PWSQ_Q146,PWSQ_Q147,PWSQ_Q148,PWSQ_Q149,PWSQ_Q150,ID_MASQ,MASQ_Q96,MASQ_Q97,MASQ_Q98,MASQ_Q99,MASQ_Q100,MASQ_Q101,MASQ_Q102,MASQ_Q103,MASQ_Q104,MASQ_Q105,MASQ_Q106,MASQ_Q107,MASQ_Q108,MASQ_Q109,MASQ_Q110,MASQ_Q111,MASQ_Q112,MASQ_Q113,MASQ_Q114,MASQ_Q115,MASQ_Q116,MASQ_Q117,MASQ_Q118,MASQ_Q119,MASQ_Q120,MASQ_Q121,MASQ_Q122,MASQ_Q123,MASQ_Q124,MASQ_Q125,MASQ_Q126,MASQ_Q127,MASQ_Q128,MASQ_Q129,MASQ_Q130,MASQ_Q131,MASQ_Q132,MASQ_Q133,MASQ_Q134,lossInterest,LowPosAffect,ID_BDI,BDI_Q2,BDI_Q37,BDI_Q38,BDI_Q39,BDI_Q40,BDI_Q41,BDI_Q42,BDI_Q43,BDI_Q44,BDI_Q45,BDI_Q46,BDI_Q47,BDI_Q48,BDI_Q49,BDI_Q50,BDI_Q51,BDI_Q52,BDI_Q57,BDI_Q58,BDI_Q59,BDI_Q60,CESD_Q36,CESD_Q63,CESD_Q64,CESD_Q65,CESD_Q66,CESD_Q67,CESD_Q68,CESD_Q70,CESD_Q86,CESD_Q71,CESD_Q72,CESD_Q73,CESD_Q74,CESD_Q75,CESD_Q76,CESD_Q77,CESD_Q78,CESD_Q79,CESD_Q80,CESD_Q81,checkallcoloumns,filter_$,VarSTAI,sdSTAI,sdEPQ,varEPQ,varMASQ,sdMASQ,ASItotal,EPQtotalP,N,BDItotal,PSWQtotal,AnxArousal,AnhedDep,CESDtotal,STAIanx,STAIdep,ASItotalNEW,PCAdep,PCAanx,PCAcombanxapp,PCAdep2,PCAanxarou,FAC1_1,FAC2_1,FAC3_1,PCAdepNEW,PCAanxNEW,FAC1_2,FAC2_2,FAC1_3,FAC1_4,FAC2_4,FAC3_4,FAC1_5,FAC2_5,FAC3_5,FAC1_6,FAC1_7,FAC2_7,FAC3_7,generalfac,anxvdep,VAR00001
2176,0,3,2,2,3,2,2,2,2,3,4,2,3,1,1,2,3,4,2,3,2,51,2176, ,0,1,1,0,1,1,1,1,0, ,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,11,2,2176, ,2,1,2,3,3,2,3,2,1,1,0,4,1,3,1,1, ,1,4,2,5,5,5,4,2,3,1,2,2,4,2,3,3,2176,2,5,1,4,4,1,4,1,3,1,5,1,2,5,1,1,1,1,4,1,2,1,5,1,1,5,2,3,2,1,2,4,2,3,1,4,4,1,1,13,25,2176,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,3,2,1,2,3,3,2,1,1,4,1,1,2,2,1,1,0.733333333333333,0.856348838577675,0.485687854441406,0.235892691951896,2.29554655870445,1.51510612126823,30,0,7,27,68,21,38,26,17,34,30,-0.167567041964858,1.02756510899271,0.741511415546351,-0.733436957261013,0.868794840339205,-0.787209740266166,1.34587418666274,0.0910538982956236,-0.141681605786929,1.00453271589834,-0.0600513176839338,0.931917411471631,0.42732191881962,0.727555976863667,-0.335900404668151,0.502631527754112,1.0594325837938,-0.762760040756757,0.51298546110837,0.454581853889565,1.10306320588765,-0.563736912956682,-0.11427116832377,0.435525888292327,0.796905900452657,2176
 ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2193,2,4,2,4,3,2,3,1,2,1,4,2,2,3,1,1,2,1,3,1,2,1,3,2,1,4,1,3,2,1,1,4,2,3,1,3,4,2,1,14,36,2193,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,4,2,1,1,3,1,2,2,3,1,1,1,3,1,2,2,2,0,1, , , , ,1.15114709851552,1.07291523361145, , , ,22, ,23,50,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2342,0,3,2,3,2,2,3,3,2,2,3,2,2,2, ,2,3,3,3,3,2,46,2342, ,1,1,0,1,1,1,1,1,0, ,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,9,1,2342, ,4,1,1,3,3,0,1,4,4,1,1,1,0,1,0,1, ,1,4,1,4,4,4,3,2,3,1,4,4,4,2,2,5,2342,2,4,2,4,4,1,3,2,3,2,3,1,3,3,1,1,1,1,3,1,4,1,3,1,1,2,1,2,4,2,1,3,1,3,4,3,3,1,4,22,41,2342,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,3,1,1,2,3,2,2,2,3,3,3,1,3,1,2,1,1,1,1,0.357894736842105,0.598243041616119,0.440754546026173,0.194264569842738,1.31309041835358,1.1459015744616,26,0,9,28,66,24,63,26,16,30,26,0.358184931830492,0.624483788348863,0.653515444735074,-0.0013099924609413,0.464580764691682,0.00420974156597948,0.822110871919451,0.138325860804663,0.355394559269984,0.627447838352032,0.397424301778947,0.578447252998514,0.597483328835217,0.762447563410748,0.143087981322244,0.346681713271515,0.80237972900907,-0.0246247310249047,0.262459584413838,0.590281676908947,0.777019004573597,0.114377843424204,0.0159512574172346,0.631722682700556,0.26761543759603,2342
2414,0,3,2,2,1,2,2,2,3,2,3,2,2,3,1,2,3,2,1,3,2,44,2414, ,1,1,1,1,1,1,1,1,0, ,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,10,4,2414, ,3,1,1,1,1,1,2,1,0,1,0,1,0,0,0,0, ,3,2,3,3,3,2,2,3,2,3,3,2,2,3,2,3,2414,3,4,1,4,5,1,3,1,2,1,5,1,1,4,1,1,2,1,5,2,1,1,4,1,1,3,1,2,1,1,1,4,1,2,1,3,4,1,1,10,32,2414,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,3,1,4,2,1,1,2,1,2,4,4,1,1,1,4,3,2,1,2,1,1,0.49047619047619,0.700340053457026,0.504374939460682,0.254394079555967,1.98920377867746,1.41039135656649,13,2,5,25,47,20,42,25,14,30,13,-0.0404726544122313,-0.63365684540573,-0.305587276544246,0.0786717576755297,-0.573336399543434,-0.00300794995523984,-0.413818676467475,-0.479056956552483,-0.0167322181655463,-0.647867921233381,-0.0591238319389268,-0.618932093507757,-0.160392534059235,-0.268612102311444,0.381298102092914,-0.676867838689252,-0.344296531382689,0.0477434568669194,-0.530037027361072,-0.179833245319869,-0.299242289204916,-0.0780269104112781,-0.17222376220527,-0.386862213475941,-0.551188616868292,2414
2421,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,50,2421, ,1,1,0,1,0,1,0,1,1, ,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,4,1,2421, ,1,0,1,2,4,0,2,0,0,1,0,0,1,1,0,0, ,2,2,1,3,4,3,3,2,3,1,1,4,3,3,3,3,2421,4,4,1,4,4,2,3,1,2,1,3,1,2,3,1,1,1,1,2,1,1,1,3,1,1,4,1,3,1,1,1,3,1,3,1,4,3,1,1,10,38,2421,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,3,1,1,1,3,1,2,1,1,1,1,0.0904761904761905,0.300792603759119,0.478975162498508,0.229417206290472,1.39406207827261,1.18070406041167,13,2,8,22,63,21,48,18,14,36,13,0.265029933549974,-0.381060239418452,0.904673258385822,-0.721461866332209,-0.641127866421393,-0.34508799317827,0.816859663208463,-1.17840708789999,0.260972094393431,-0.379615911464411,0.322714625067921,-0.507810831410102,0.0936070808260833,0.835233305585603,-0.48386523309013,-0.666007907169961,0.857049679397633,-0.494142988682039,-0.918069396848879,0.176725394024995,0.920648547182023,-0.349885369052808,-0.837262347900989,0.000184543640261743,-0.527841666974437,2421
2424,0,3,2,3,2,1,3,3,2,2,4,1,2,2,3,2,3,1,2,3,1,36,2424, ,0,1,1,1,0,1,1,1,0, ,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,9,5,2424, ,3,1,1,1,3,0,2,0,0,0,0,1,0,0,0,0, ,3,2,3,2,2,2,1,4,3,3,2,2,3,2,2,4,2424,1,4,1,4,4,1,4,1,1,1,3,1,2,3,1,1,2,1,3,1,1,1,4,1,1,3,1,3,2,1,1,4,1,4,1,2,3,1,1,11,36,2424,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,4,2,1,1,4,1,1,2,3,1,2,1,3,1,2,1,1,1,1,0.761904761904762,0.87287156094397,0.504374939460682,0.254394079555967,1.47098515519568,1.21284176840826, ,3,2,26,46,17,47,18,11,25,12,-0.375553916711703,-1.14043079991142,-0.817218141471032,-0.00494579729555613,-0.954445174700089,-0.137388226214308,-0.972755656235004,-0.70927922797766,-0.345106081726456,-1.14184868007578,-0.421597256617386,-1.07801215335437,-0.856849474915007, , , ,-0.919602768649213,-0.0701122370485206,-0.741536935335061,-0.84887631118169,-1.02441630762306,-0.0391306825318593,-0.440567963492265,-0.935685985899687,-0.702301805430246,2424
2426,0,3,2,4,1,2,3,2,1,2,4,1,2,3,3,2,4,2,1,3,1,33,2426, ,0,1,0,1,0,1,0,1,0, ,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,5,2426, ,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, ,4,2,2,1,3,4,4,2,4,1,3,4,3,2,3,3,2426,1,4,1,5,5,1,4,1,3,1,4,3,1,4,1,1,1,1,4,1,3,1,4,1,1,5,1,5,2,1,2,5,1,1,1,3,4,1,1,13,27,2426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,3,3,1,1,1,4,1,1,1,3,1,1, ,1,1,1,1.09047619047619,1.04425867986634,0.496052875341062,0.246068455134135,2.48178137651822,1.57536706088398, ,0,2,22,57,20,40,17,10,23,3,-0.575444946362786,-1.15588068234453,-0.865101191011265,-0.246781367200173,-0.953627002806516,-0.407400606676416,-0.948660367695857,-0.790844271962207,-0.546133887238894,-1.15421664861165,-0.609675262540142,-1.10164370178917,-0.974540497971458, , , ,-0.87530312599642,-0.367026507149877,-0.836365946552319,-0.97724959435838,-0.565114657937596,-0.848049758191982,-0.161388608765851,-1.11597268219018,-0.631438043478629,2426
2473,0,4,1,3,2,2,1,4,2,2,4,1,2,3, ,2,3,3,1,4,1,38,2473, ,0,1,0,1,0,1,0,0,0, ,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,6,2473, ,2,0,1,1,4,0,0,1,0,0,1,3,1,1,1,2, ,2,2,3,2,3,2,2,3,3,3,4,1,2,2,1,3,2473,1,5,1,4,5,1,3,1,1,1,3,2,2,3,1,1,1,1,4,1,2,1,4,1,1,5,1,3,2,1,1,4,1,4,1,3,4,1,2,11,30,2473,1,2,1,1, ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,2,3,1,1,3,4,2,1, ,4,1,1,1,1,1,1,1.27368421052632,1.12857618729367,0.462267267743469,0.213691026827012,1.97570850202429,1.40559898336058, ,3,0,22,44,19,41,19,11,27,18,-0.800798988635707,-0.682259733089823,-0.986928329702127,-0.293381905790043,-0.426463652197956,-0.594958499516515,-0.885707618958041,-0.277922661966128,-0.763205789254631,-0.684272965169034,-0.819657831503144,-0.611383052612874,-1.00610675831704, , , ,-0.990979292136205,-0.3948751102744,-0.260642382852923,-0.993996970363516,-1.13815023570803,-0.242133903976179,-0.358634380324749,-1.03351708126377,-0.110869869922056,2473
2488,0,3,2,2,1,1,2,3,1,2,3,2,2,2,2,2,3,2,2,4,1,39,2488, ,0,0,0,1,0,1,0,0,0, ,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,3,6,2488, ,2,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0, ,3,2,3,2,2,3,2,4,3,2,4,3,2,2,2,3,2488,4,4,2,4,3,2,3,1,2,1,4,2,1,3,1,1,1,1,2,1,2,1,3,1,1,4,1,2,2,1,1,4,1,4,2,1,3,1,1,12,40,2488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,3,1,2,2,4,2,1, ,4,1,1,1,2,1,1,0.647619047619048,0.804747816162957,0.491368607293056,0.241443108233118,1.34143049932524,1.15820140706409,9,1,2,21,46,23,52,18,12,27,9,-0.342620416050188,-0.971845461504825,-0.749061283076972,0.0205454051383697,-0.798846024416583,-0.107301697869435,-0.989849934113288,-0.477304053489719,-0.322033556834285,-0.970515097091474,-0.383508932352582,-0.919659850997051,-0.746985857737034,-0.685592702557259,0.120513850079831,-0.644791760643006,-0.864226186891677,-0.00736819115020859,-0.66416120311397,-0.743807246246132,-0.800604121496642,-0.188891474136933,-0.214580801483324,-0.831567837592505,-0.606884884305703,2488
3108,0,2,1,2,4,2,3,3,1,1,2,3,3,2,4,3,2,2,3,2,2,48,3108, ,1,1,0,1,1,0,1,1,0, ,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,3,3,3108, ,4,0,1,1,4,2,1,1,0,1,0,0,0,1,0,2, ,5,1,5,1,1,1,1,4,3,5,5,3,1,1,1,1,3108,1,3,1,3,3,1,2,1,3,1,3,1,2,3,1,1,1,1,3,1,3,1,4,1,1,3,1,1,1,1,1,3,1,3,2,3,3,2,1,15,44,3108,1,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,3,2,2,2,3,2,2,1,3,1,2,1,1,1,1,0.814285714285714,0.902377811277358,0.505291152639911,0.25531914893617,0.975708502024291,0.987779581700438, ,5,4,26,27,17,59,24,13,35,18,0.420223513178735,-1.39137497594769,-0.327931990799186,0.535225279319123,-1.36074546017879,0.656876781353711,-0.949517761932834,-0.894661196262584,0.425193746927682,-1.39085257984835,0.342665289697833,-1.35608606691736,-0.25654769464814, , , ,-0.734791702447798,0.718884566065124,-1.07756481460481,-0.227392677167748,-1.35229546415328,1.36643727979172,-0.926811449668929,-0.426150542820977,-1.32674402561843,3108
3147,0,3,2,2,3,3,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,49,3147, ,1,1,0,1,0,1,1,1,0, ,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,4,10,3147, ,3,1,1,1,2,1,2,2,0,0,1,1,0,1,1,1, ,2,4,2,3,4,3,3,3,3,2,3,3,4,2,2,4,3147,1,3,1,4,3,1,4,1,2,1,3,1,2,3,1,1,1,2,3,1,2,1,4,1,1,3,1,3,2,1,1,3,1,4,3,2,3,2,1,15,39,3147,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,3,2,1,2,3,1,1,1,3,1,2,1,3,2,2,2,2,1,1,0.347619047619048,0.589592272353571,0.505291152639911,0.25531914893617,1.15789473684211,1.07605517369794,18,1,7,26,59,18,54,24,12,37,18,0.577543216314197,-0.687628573190656,0.693894635166501,-0.134105502637927,-0.908403164068673,0.195811395223736,0.414804174038465,-1.14995011583893,0.562450494026029,-0.6748213081591,0.575688230492922,-0.75330366446887,0.162686548706057,0.622613541141469,0.140228642715133,-0.890109094573231,0.501243552344428,0.0831619683649545,-0.955511634344212,0.248854562795497,0.181278036502849,0.588325041436163,-0.950987928124302,0.094073896348109,-0.861907837095501,3147
3208,0,3,1,4,1,1,3,4,2,3,3,2,2,3,4,2,3,1,2,4,2,33,3208, ,0,0,1,1,0,1,1,1,0, ,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0, ,1,1,0,0,1,1,11,1,3208, ,1,2,2,1,3,2,1,1,0,0,0,1,2,1,0,0, ,1,4,2,2,4,4,2,3,3,1,4,2,4,5,2,4,3208,1,4,1,4,4,1,3,1,2,1,4,1,1,4,1,1,1,1,4,1,1,1,4,1,1,5,1,3,2,1,1,5,1,4,1,4,4,1,1,10,28,3208,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,4,3,1,2,4,1,1,1,4,1,1,1,4,1,2,1,2,1,1,1.15714285714286,1.07570574840095,0.501206274370742,0.251207729468599,2.16734143049933,1.47218933242274, ,3,1,25,61,17,38,18,13,20,17,-0.95965818448015,-0.193869076910198,-0.744911928667442,-0.636152557563622,0.0175314784792749,-0.962870591797652,-0.305563328939521,-0.195988685227804,-0.905104954049835,-0.210399612637073,-0.927289188722988,-0.162846747775292,-0.872817660765976, , , ,-0.511482358452519,-0.847847502919305,0.0249611303301861,-0.894373588784064,-0.328922356610892,-1.03446012631599,-0.0537208630800692,-0.883073322306024,0.314291034349255,3208
3216,0,3,1,2,3,2,2,3,3,3,3,1,2,2,2,2,2,2,1,3,2,45,3216, ,1,1,1,1,0,1,1,1,0, ,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,6,3,3216, ,2,0,1,3,4,2,2,3,0,1,2,1,1,2,0,1, ,3,3,2,2,3,3,3,3,3,2,3,3,2,2,1,2,3216,1,4,1,3,3,2,3,1,2,1,2,2,2,2,1,1,2,1,3,1,2,1,3,1,3,2,1,1,2,1,2,2,1,2,2,2,3,2,2,15,49,3216,1,1,3,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,3,1,1,3,2,2,1,3,3,1,2,1,3,1,1,1,1,1,1,0.528571428571429,0.72702917999997,0.471186429398008,0.222016651248844,0.641025641025641,0.800640769025436, ,1,6,31,50,23,64,25,13,32,25,0.386508483928697,-0.178454372936022,-0.0892971213286002,0.601564726489123,-0.168616115679229,0.51045468440195,-0.257988285040834,0.0603116178280918,0.385199111919016,-0.170082741508139,0.340826618396766,-0.129136660420253,0.126884034842344, , , ,-0.16982432772843,0.56490061106736,-0.0515830418830208,0.148310151165403,-0.509960702170192,0.895645450303257,-0.112529611221503,0.208835614736526,-0.315419269876344,3216
3239,0,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,3,2,3,3,1,45,3239, ,1,1,1,0,1,1,1,1,0, ,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,9,1,3239, ,3,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0, ,2,2,2,1,3,2,3,3,2,2,4,3,3,3,2,2,3239,1,3,2,3,4,1,1,1,2,1,3,1,2,2,1,1,2,1,3,1,1,1,5,1,3,4,2,1,2,1,1,3,1,2,1,2,3,1,2,12,45,3239,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,3,1,1,2,3,1,1,0.347619047619048,0.589592272353571,0.491368607293056,0.241443108233117,1.11470985155196,1.05579820588593,9,2,5,25,49,22,57,24,13,32,9,0.443264484750248,-1.0772800557055,-0.116706700351063,0.435349237053067,-1.09255831326934,0.549669232556518,-0.620192243727174,-0.780633072278773,0.442871372222224,-1.07678382846435,0.385487517460688,-1.06301210634895,-0.0843559599228166,-0.0724393642906995,0.594319395017294,-0.98606400288444,-0.360234593022569,0.526404576126756,-0.97480976478556,-0.0660246393576381,-0.418717303796389,0.46851029848376,-0.342599557658963,-0.243870517456102,-1.12122324967573,3239
3569,0,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,51,3569, ,1,1,1,1,1,1,0,1,1, ,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,7,3,3569, ,3,0,3,4,3,3,3,3,0,1,0,0,2,1,0,1, ,2,2,2,2,3,3,2,2,3,1,3,4,4,3,2,3,3569,3,4,3,4,4,1,3,1,1,1,4,1,1,2,2,1,1,1,2,2,1,1,4,2,2,4,2,2,1,1,2,4,1,4,1,3,4,1,2,8,36,3569,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,1,4,1,1,1,1,1,1,0.247619047619048,0.497613351528119,0.491368607293056,0.241443108233118,1.44939271255061,1.20390726908288, ,2,9,25,57,28,44,17,15,36,27,-0.276139502065739,0.927550548503386,0.49388763547914,-0.6513588192941,0.833578032233958,-0.740387147010535,0.963075290505966,0.286182045738231,-0.264162896539687,0.925215264914685,-0.191063039485847,0.864954662304816,0.158641262940383, , , ,0.777135484116893,-0.69321382362765,0.475328871109622,0.20789187035897,0.893620710361863,-0.612650248275307,-0.0387674382189838,0.267075088169202,0.813186369508612,3569
3621,0,2,3,2,4,2,2,3,3,2,2,3,3,2,2,3,2,3,3,2,3,58,3621, ,1,1,0,0,1,1,0,1,1, ,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,2,2,3621, ,4,3,3,3,4,3,2,1,0,1,0,1,2,1,3,2, ,4,4,2,4,5,5,5,3,3,2,2,4,4,3,4,4,3621,2,2,1,2,1,1,2,1,2,4,2,1,4,1,1,1,2,1,1,3,3,1,1,2,3,2,1,2,3,3,3,1,2,1,2,2,2,2,1,21,62,3621,2, ,2,2,2,4,2,2, , ,2,3,2,1,2,2,2,2,2,1, ,2,2,2,3,3,4,4,2,2,4,3,2,3,4,2,2,1,4,3,2,1,1,0.461904761904762,0.679635756787974,0.491368607293056,0.241443108233118,0.765182186234818,0.874746926965061, ,3,12,35,68,29,83,48,20,38,33,1.85130379051567,1.07583923125986,1.27178112726051,1.62479774560251,0.736559043112024,1.68484180141964,0.974591323068921,0.878900181372237,1.81078194461611,1.07114232738951,1.81629440980364,1.05683249802167,2.16013652218338, , , ,1.23279768284348,1.6463048639495,0.641715467686619,2.10314965698257,0.960512327570213,1.83633024996062,0.719066563421539,2.09599665169001,-0.172377098180421,3621
3636,0,2,3,2,3,1,2,2,2,1,3,3,3,2,1,2,2,3,4,3,3,54,3636, ,1,1,0,1,0,1,0,1,0, ,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,2,3636, ,3,3,2,0,2,3,0,1,3,2,1,2,2,1,2,2, ,1,3,2,4,4,5,2,3,4,1,4,4,4,4,3,5,3636,3,3,1,4,3,1,4,1,4,1,3,4,5,3,2,4,3,4,2,1,4,1,5,2,3,4,1,4,3,3,4,4,3,3,3,3,4,1,3,26,35,3636,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,3,2,1,3,2,2,3,3,1,2,3, ,3,4,3,3,1,2,2,2,1,1,0.714285714285714,0.845154254728517,0.499768679145612,0.249768732654949,1.4412955465587,1.20053968970572, ,5,8,28,67,39,61,39,19,35,29,0.476559954295966,1.76489570554085,0.203004246709067,1.0146034563939,1.76255347465172,0.533097958319183,0.492389378783391,1.9153908887491,0.474101876696245,1.74817013385414,0.481855973171941,1.81316990028938,1.27192624612914, , , ,0.527092724757832,0.737151427916844,1.54598255847107,1.19794990562331,0.892253113471367,0.12458516722617,1.63916898890032,1.32671936486319,1.06877164045811,3636
3652,0,3,2,4,2,1,3,2,2,2,4,1,2,3,2,1,4,1,1,4,1,32,3652, ,0,0,0,0,1,1,1,0,0, ,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,7,5,3652, ,2,1,1,3,2,2,2,3,2,2,1,1,0,1,0,1, ,2,3,2,1,3,2,1,3,2,2,3,1,1,1,2,2,3652,2,4,1,4,3,1,3,1,2,1,3,1,2,2,1,1,1,1,2,1,2,1,3,1,1,2,1,3,1,1,1,4,1,3,1,2,3,1,1,11,43,3652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1.26190476190476,1.12334534400814,0.504374939460682,0.254394079555967,1.00944669365722,1.00471224420588,24,4,2,21,43,18,54,13,10,22,24,-1.00140530445946,-0.449089807364513,-0.911745064252163,-0.593557747633245,-0.20120392205046,-0.898753012344957,-0.671671604235384,-0.193560998661698,-0.972901510930137,-0.426048607892097,-0.999577401034604,-0.381419004981418,-1.15746614818152,-0.852679996273245,-0.44280301480515,-0.120763675396172,-0.846696668171079,-0.708722702113034,-0.0693195823920112,-1.15848545489078,-1.15547218751254,-0.227169401755325,-0.634255781410092,-1.06722445869498,0.24163242470055,3652
